training_index,movieId,title
952,1254,"Treasure of the Sierra Madre, The"
953,1255,Bad Taste
954,1256,Duck Soup
955,1257,Better Off Dead...
956,1258,"Shining, The"
957,1259,Stand by Me
958,1260,M
959,1261,Evil Dead II (Dead by Dawn)
960,1262,"Great Escape, The"
961,1263,"Deer Hunter, The"
962,1264,Diva
963,1265,Groundhog Day
964,1266,Unforgiven
965,1267,"Manchurian Candidate, The"
966,1268,Pump Up the Volume
967,1269,Arsenic and Old Lace
968,1270,Back to the Future
969,1271,Fried Green Tomatoes
970,1272,Patton
971,1273,Down by Law
972,1274,Akira
973,1275,Highlander
974,1276,Cool Hand Luke
975,1277,Cyrano de Bergerac
976,1278,Young Frankenstein
977,1279,Night on Earth
978,1280,Raise the Red Lantern (Da hong deng long gao gao gua)
979,1281,"Great Dictator, The"
980,1282,Fantasia
981,1283,High Noon
982,1284,"Big Sleep, The"
983,1285,Heathers
984,1286,Somewhere in Time
985,1287,Ben-Hur
986,1288,This Is Spinal Tap
987,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance)
988,1290,Some Kind of Wonderful
989,1291,Indiana Jones and the Last Crusade
990,1292,Being There
991,1293,Gandhi
992,1295,"Unbearable Lightness of Being, The"
993,1296,"Room with a View, A"
994,1297,Real Genius
995,1298,Pink Floyd: The Wall
996,1299,"Killing Fields, The"
997,1300,My Life as a Dog (Mitt liv som hund)
998,1301,Forbidden Planet
999,1302,Field of Dreams
1000,1303,"Man Who Would Be King, The"
1001,1304,Butch Cassidy and the Sundance Kid
1002,1305,"Paris, Texas"
1003,1306,Until the End of the World (Bis ans Ende der Welt)
1004,1307,When Harry Met Sally...
1005,1310,Hype!
1006,1312,Female Perversions
1007,1318,Blue Juice
1008,1320,Alien³ (a.k.a. Alien 3)
1009,1321,"American Werewolf in London, An"
1010,1322,Amityville 1992: It's About Time
1011,1323,Amityville 3-D
1012,1324,Amityville: Dollhouse
1013,1325,Amityville: A New Generation
1014,1326,Amityville II: The Possession
1015,1327,"Amityville Horror, The"
1016,1328,"Amityville Curse, The"
1017,1329,Blood for Dracula (Andy Warhol's Dracula)
1018,1330,April Fool's Day
1019,1331,Audrey Rose
1020,1332,"Believers, The"
1021,1333,"Birds, The"
1022,1334,"Blob, The"
1023,1335,Blood Beach
1024,1336,Body Parts
1025,1337,"Body Snatcher, The"
1026,1339,Dracula (Bram Stoker's Dracula)
1027,1340,"Bride of Frankenstein, The (Bride of Frankenstein)"
1028,1341,Burnt Offerings
1029,1342,Candyman
1030,1343,Cape Fear
1031,1344,Cape Fear
1032,1345,Carrie
1033,1346,Cat People
1034,1347,"Nightmare on Elm Street, A"
1035,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)"
1036,1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice)
1037,1350,"Omen, The"
1038,1351,Blood and Wine (Blood & Wine)
1039,1352,Albino Alligator
1040,1353,"Mirror Has Two Faces, The"
1041,1354,Breaking the Waves
1042,1355,Nightwatch
1043,1356,Star Trek: First Contact
1044,1357,Shine
1045,1358,Sling Blade
1046,1359,Jingle All the Way
1047,1361,Paradise Lost: The Child Murders at Robin Hood Hills
1048,1363,"Preacher's Wife, The"
1049,1365,Ridicule
1050,1366,"Crucible, The"
1051,1367,101 Dalmatians
1052,1370,Die Hard 2
1053,1371,Star Trek: The Motion Picture
1054,1372,Star Trek VI: The Undiscovered Country
1055,1373,Star Trek V: The Final Frontier
1056,1374,Star Trek II: The Wrath of Khan
1057,1375,Star Trek III: The Search for Spock
1058,1376,Star Trek IV: The Voyage Home
1059,1377,Batman Returns
1060,1378,Young Guns
1061,1379,Young Guns II
1062,1380,Grease
1063,1381,Grease 2
1064,1382,Marked for Death
1065,1385,Under Siege
1066,1387,Jaws
1067,1388,Jaws 2
1068,1389,Jaws 3-D
1069,1390,My Fellow Americans
1070,1391,Mars Attacks!
1071,1392,Citizen Ruth
1072,1393,Jerry Maguire
1073,1394,Raising Arizona
1074,1395,Tin Men
1075,1396,Sneakers
1076,1397,Bastard Out of Carolina
1077,1398,In Love and War
1078,1399,Marvin's Room
1079,1401,Ghosts of Mississippi
1080,1405,Beavis and Butt-Head Do America
1081,1406,La Cérémonie
1082,1407,Scream
1083,1408,"Last of the Mohicans, The"
1084,1409,Michael
1085,1411,Hamlet
1086,1412,Some Mother's Son
1087,1413,"Whole Wide World, The"
1088,1414,Mother
1089,1415,"Thieves (Voleurs, Les)"
1090,1416,Evita
1091,1417,"Portrait of a Lady, The"
1092,1419,Walkabout
1093,1422,Murder at 1600
1094,1423,Hearts and Minds
1095,1425,Fierce Creatures
1096,1426,Zeus and Roxanne
1097,1427,Turbulence
1098,1428,Angel Baby
1099,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo)
1100,1430,Underworld
1101,1431,Beverly Hills Ninja
1102,1432,Metro
1103,1437,"Cement Garden, The"
1104,1438,Dante's Peak
1105,1439,Meet Wally Sparks
1106,1440,Amos & Andrew
1107,1441,Benny & Joon
1108,1442,Prefontaine
1109,1445,McHale's Navy
1110,1446,Kolya (Kolja)
1111,1447,Gridlock'd
1112,1449,Waiting for Guffman
1113,1453,"Beautician and the Beast, The"
1114,1454,SubUrbia
1115,1456,"Pest, The"
1116,1457,Fools Rush In
1117,1458,Touch
1118,1459,Absolute Power
1119,1460,That Darn Cat
1120,1461,Vegas Vacation (National Lampoon's Las Vegas Vacation)
1121,1464,Lost Highway
1122,1465,Rosewood
1123,1466,Donnie Brasco
1124,1468,Booty Call
1125,1473,Best Men
1126,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle)
1127,1475,Kama Sutra: A Tale of Love
1128,1476,Private Parts
1129,1477,Love Jones
1130,1479,"Saint, The"
1131,1480,Smilla's Sense of Snow
1132,1483,Crash
1133,1484,"Daytrippers, The"
1134,1485,Liar Liar
1135,1487,Selena
1136,1488,"Devil's Own, The"
1137,1489,Cats Don't Dance
1138,1490,B*A*P*S
1139,1493,Love and Other Catastrophes
1140,1495,Turbo: A Power Rangers Movie
1141,1496,Anna Karenina
1142,1497,Double Team
1143,1498,Inventing the Abbotts
1144,1499,Anaconda
1145,1500,Grosse Pointe Blank
1146,1502,Kissed
1147,1503,8 Heads in a Duffel Bag
1148,1507,Paradise Road
1149,1513,Romy and Michele's High School Reunion
1150,1514,Temptress Moon (Feng Yue)
1151,1515,Volcano
1152,1516,Children of the Revolution
1153,1517,Austin Powers: International Man of Mystery
1154,1518,Breakdown
1155,1519,Broken English
1156,1526,Fathers' Day
1157,1527,"Fifth Element, The"
1158,1529,Nowhere
1159,1533,"Promise, The (La promesse)"
1160,1537,Shall We Dance? (Shall We Dansu?)
1161,1541,Addicted to Love
1162,1542,Brassed Off
1163,1544,"Lost World: Jurassic Park, The"
1164,1545,Ponette
1165,1546,Schizopolis
1166,1547,Shiloh
1167,1549,Rough Magic
1168,1550,Trial and Error
1169,1551,Buddy
1170,1552,Con Air
1171,1554,"Pillow Book, The"
1172,1556,Speed 2: Cruise Control
1173,1562,Batman & Robin
1174,1564,For Roseanna (Roseanna's Grave)
1175,1565,Head Above Water
1176,1566,Hercules
1177,1569,My Best Friend's Wedding
1178,1571,When the Cat's Away (Chacun cherche son chat)
1179,1572,"Contempt (Mépris, Le)"
1180,1573,Face/Off
1181,1574,Fall
1182,1580,Men in Black (a.k.a. MIB)
1183,1581,Out to Sea
1184,1582,Wild America
1185,1583,"Simple Wish, A"
1186,1584,Contact
1187,1585,Love Serenade
1188,1586,G.I. Jane
1189,1587,Conan the Barbarian
1190,1588,George of the Jungle
1191,1589,Cop Land
1192,1590,Event Horizon
1193,1591,Spawn
1194,1592,Air Bud
1195,1593,Picture Perfect
1196,1594,In the Company of Men
1197,1596,Career Girls
1198,1597,Conspiracy Theory
1199,1598,Desperate Measures
1200,1599,Steel
1201,1600,She's So Lovely
1202,1601,Hoodlum
1203,1602,Leave It to Beaver
1204,1603,Mimic
1205,1604,Money Talks
1206,1605,Excess Baggage
1207,1606,Kull the Conqueror
1208,1608,Air Force One
1209,1609,187 (One Eight Seven)
1210,1610,"Hunt for Red October, The"
1211,1611,My Own Private Idaho
1212,1612,"Kiss Me, Guido"
1213,1613,Star Maps
1214,1614,In & Out
1215,1615,"Edge, The"
1216,1616,"Peacemaker, The"
1217,1617,L.A. Confidential
1218,1619,Seven Years in Tibet
1219,1620,Kiss the Girls
1220,1621,Soul Food
1221,1623,Wishmaster
1222,1624,"Thousand Acres, A"
1223,1625,"Game, The"
1224,1626,Fire Down Below
1225,1627,U Turn
1226,1629,"MatchMaker, The"
1227,1631,"Assignment, The"
1228,1633,Ulee's Gold
1229,1635,"Ice Storm, The"
1230,1639,Chasing Amy
1231,1641,"Full Monty, The"
1232,1642,Indian Summer (a.k.a. Alive & Kicking)
1233,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)"
1234,1644,I Know What You Did Last Summer
1235,1645,The Devil's Advocate
1236,1646,RocketMan (a.k.a. Rocket Man)
1237,1647,Playing God
1238,1648,"House of Yes, The"
1239,1649,"Fast, Cheap & Out of Control"
1240,1650,Washington Square
1241,1652,Year of the Horse
1242,1653,Gattaca
1243,1654,FairyTale: A True Story
1244,1655,Phantoms
1245,1656,Swept from the Sea
1246,1658,"Life Less Ordinary, A"
1247,1659,Hurricane Streets
1248,1660,Eve's Bayou
1249,1661,Switchback
1250,1662,Gang Related
1251,1663,Stripes
1252,1665,Bean
1253,1667,Mad City
1254,1670,Welcome to Sarajevo
1255,1671,Deceiver
1256,1672,"Rainmaker, The"
1257,1673,Boogie Nights
1258,1674,Witness
1259,1675,Incognito
1260,1676,Starship Troopers
1261,1677,Critical Care
1262,1678,"Joy Luck Club, The"
1263,1679,Chairman of the Board
1264,1680,Sliding Doors
1265,1681,Mortal Kombat: Annihilation
1266,1682,"Truman Show, The"
1267,1683,"Wings of the Dove, The"
1268,1684,Mrs. Dalloway
1269,1685,"I Love You, I Love You Not"
1270,1686,Red Corner
1271,1687,"Jackal, The"
1272,1688,Anastasia
1273,1689,"Man Who Knew Too Little, The"
1274,1690,Alien: Resurrection
1275,1693,Amistad
1276,1694,"Apostle, The"
1277,1695,Artemisia
1278,1696,Bent
1279,1699,"Butcher Boy, The"
1280,1701,Deconstructing Harry
1281,1702,Flubber
1282,1703,For Richer or Poorer
1283,1704,Good Will Hunting
1284,1707,Home Alone 3
1285,1711,Midnight in the Garden of Good and Evil
1286,1713,Mouse Hunt
1287,1717,Scream 2
1288,1718,Stranger in the House
1289,1719,"Sweet Hereafter, The"
1290,1721,Titanic
1291,1722,Tomorrow Never Dies
1292,1726,"Postman, The"
1293,1727,"Horse Whisperer, The"
1294,1729,Jackie Brown
1295,1730,Kundun
1296,1731,Mr. Magoo
1297,1732,"Big Lebowski, The"
1298,1733,Afterglow
1299,1734,My Life in Pink (Ma vie en rose)
1300,1735,Great Expectations
1301,1739,3 Ninjas: High Noon On Mega Mountain
1302,1746,Senseless
1303,1747,Wag the Dog
1304,1748,Dark City
1305,1752,Hard Rain
1306,1753,Half Baked
1307,1754,Fallen
1308,1755,Shooting Fish
1309,1757,Fallen Angels (Duo luo tian shi)
1310,1759,"Four Days in September (O Que É Isso, Companheiro?)"
1311,1760,Spice World
1312,1762,Deep Rising
1313,1767,Music From Another Room
1314,1769,"Replacement Killers, The"
1315,1770,B. Monkey
1316,1771,Night Flier
1317,1772,Blues Brothers 2000
1318,1777,"Wedding Singer, The"
1319,1779,Sphere
1320,1783,Palmetto
1321,1784,As Good as It Gets
1322,1785,King of New York
1323,1791,Twilight
1324,1792,U.S. Marshals
1325,1793,Welcome to Woop-Woop
1326,1794,Love and Death on Long Island
1327,1797,Everest
1328,1798,Hush
1329,1799,Suicide Kings
1330,1801,"Man in the Iron Mask, The"
1331,1804,"Newton Boys, The"
1332,1805,Wild Things
1333,1806,Paulie
1334,1807,"Cool, Dry Place, A"
1335,1809,Fireworks (Hana-bi)
1336,1810,Primary Colors
1337,1812,Wide Awake
1338,1816,Two Girls and a Guy
1339,1821,"Object of My Affection, The"
1340,1824,Homegrown
1341,1825,The Players Club
1342,1826,Barney's Great Adventure
1343,1827,"Big One, The"
1344,1829,Chinese Box
1345,1831,Lost in Space
1346,1833,Mercury Rising
1347,1834,"Spanish Prisoner, The"
1348,1835,City of Angels
1349,1836,"Last Days of Disco, The"
1350,1837,"Odd Couple II, The"
1351,1839,My Giant
1352,1840,He Got Game
1353,1841,"Gingerbread Man, The"
1354,1844,Live Flesh (Carne trémula)
1355,1845,Zero Effect
1356,1848,"Borrowers, The"
1357,1855,Krippendorf's Tribe
1358,1856,Kurt & Courtney
1359,1857,"Real Blonde, The"
1360,1858,Mr. Nice Guy (Yat goh ho yan)
1361,1859,Taste of Cherry (Ta'm e guilass)
1362,1860,Character (Karakter)
1363,1862,Species II
1364,1863,Major League: Back to the Minors
1365,1866,"Big Hit, The"
1366,1867,Tarzan and the Lost City
1367,1870,"Dancer, Texas Pop. 81"
1368,1873,"Misérables, Les"
1369,1875,Clockwatchers
1370,1876,Deep Impact
1371,1881,Quest for Camelot
1372,1882,Godzilla
1373,1883,Bulworth
1374,1884,Fear and Loathing in Las Vegas
1375,1885,"Opposite of Sex, The"
1376,1887,Almost Heroes
1377,1888,Hope Floats
1378,1889,Insomnia
1379,1891,"Ugly, The"
1380,1892,"Perfect Murder, A"
1381,1893,Beyond Silence (Jenseits der Stille)
1382,1894,Six Days Seven Nights
1383,1895,Can't Hardly Wait
1384,1897,High Art
1385,1900,"Children of Heaven, The (Bacheha-Ye Aseman)"
1386,1902,Dream for an Insomniac
1387,1904,Henry Fool
1388,1906,Mr. Jealousy
1389,1907,Mulan
1390,1909,"X-Files: Fight the Future, The"
1391,1910,I Went Down
1392,1911,Dr. Dolittle
1393,1912,Out of Sight
1394,1913,Picnic at Hanging Rock
1395,1914,Smoke Signals
1396,1916,Buffalo '66 (a.k.a. Buffalo 66)
1397,1917,Armageddon
1398,1918,Lethal Weapon 4
1399,1919,Madeline
1400,1920,Small Soldiers
1401,1921,Pi
1402,1922,Whatever
1403,1923,There's Something About Mary
1404,1924,Plan 9 from Outer Space
1405,1926,"Broadway Melody, The"
1406,1927,All Quiet on the Western Front
1407,1928,Cimarron
1408,1929,Grand Hotel
1409,1931,Mutiny on the Bounty
1410,1932,"Great Ziegfeld, The"
1411,1933,"Life of Emile Zola, The"
1412,1934,You Can't Take It with You
1413,1936,Mrs. Miniver
1414,1937,Going My Way
1415,1938,"Lost Weekend, The"
1416,1939,"Best Years of Our Lives, The"
1417,1940,Gentleman's Agreement
1418,1941,Hamlet
1419,1942,All the King's Men
1420,1944,From Here to Eternity
1421,1945,On the Waterfront
1422,1946,Marty
1423,1947,West Side Story
1424,1948,Tom Jones
1425,1949,"Man for All Seasons, A"
1426,1950,In the Heat of the Night
1427,1951,Oliver!
1428,1952,Midnight Cowboy
1429,1953,"French Connection, The"
1430,1954,Rocky
1431,1955,Kramer vs. Kramer
1432,1956,Ordinary People
1433,1957,Chariots of Fire
1434,1958,Terms of Endearment
1435,1959,Out of Africa
1436,1960,"Last Emperor, The"
1437,1961,Rain Man
1438,1962,Driving Miss Daisy
1439,1963,Take the Money and Run
1440,1964,Klute
1441,1965,Repo Man
1442,1966,Metropolitan
1443,1967,Labyrinth
1444,1968,"Breakfast Club, The"
1445,1969,"Nightmare on Elm Street 2: Freddy's Revenge, A"
1446,1970,"Nightmare on Elm Street 3: Dream Warriors, A"
1447,1971,"Nightmare on Elm Street 4: The Dream Master, A"
1448,1972,"Nightmare on Elm Street 5: The Dream Child, A"
1449,1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)"
1450,1974,Friday the 13th
1451,1975,Friday the 13th Part 2
1452,1976,Friday the 13th Part 3: 3D
1453,1977,Friday the 13th Part IV: The Final Chapter
1454,1978,Friday the 13th Part V: A New Beginning
1455,1979,Friday the 13th Part VI: Jason Lives
1456,1980,Friday the 13th Part VII: The New Blood
1457,1981,Friday the 13th Part VIII: Jason Takes Manhattan
1458,1982,Halloween
1459,1983,Halloween II
1460,1984,Halloween III: Season of the Witch
1461,1985,Halloween 4: The Return of Michael Myers
1462,1986,Halloween 5: The Revenge of Michael Myers
1463,1987,Prom Night
1464,1990,Prom Night IV: Deliver Us From Evil
1465,1991,Child's Play
1466,1992,Child's Play 2
1467,1993,Child's Play 3
1468,1994,Poltergeist
1469,1995,Poltergeist II: The Other Side
1470,1996,Poltergeist III
1471,1997,"Exorcist, The"
1472,1998,Exorcist II: The Heretic
1473,1999,"Exorcist III, The"
1474,2000,Lethal Weapon
1475,2001,Lethal Weapon 2
1476,2002,Lethal Weapon 3
1477,2003,Gremlins
1478,2004,Gremlins 2: The New Batch
1479,2005,"Goonies, The"
1480,2006,"Mask of Zorro, The"
1481,2007,Polish Wedding
1482,2008,"This World, Then the Fireworks"
1483,2009,Soylent Green
1484,2010,Metropolis
1485,2011,Back to the Future Part II
1486,2012,Back to the Future Part III
1487,2013,"Poseidon Adventure, The"
1488,2014,Freaky Friday
1489,2015,"Absent-Minded Professor, The"
1490,2016,"Apple Dumpling Gang Rides Again, The"
1491,2017,Babes in Toyland
1492,2018,Bambi
1493,2019,Seven Samurai (Shichinin no samurai)
1494,2020,Dangerous Liaisons
1495,2021,Dune
1496,2022,"Last Temptation of Christ, The"
1497,2023,"Godfather: Part III, The"
1498,2024,"Rapture, The"
1499,2025,Lolita
1500,2026,Disturbing Behavior
1501,2027,Jane Austen's Mafia!
1502,2028,Saving Private Ryan
1503,2032,"Barefoot Executive, The"
1504,2033,"Black Cauldron, The"
1505,2034,"Black Hole, The"
1506,2035,Blackbeard's Ghost
1507,2036,Blank Check
1508,2037,Candleshoe
1509,2038,"Cat from Outer Space, The"
1510,2040,"Computer Wore Tennis Shoes, The"
1511,2041,Condorman
1512,2042,D2: The Mighty Ducks
1513,2043,Darby O'Gill and the Little People
1514,2044,"Devil and Max Devlin, The"
1515,2046,Flight of the Navigator
1516,2048,"Great Mouse Detective, The"
1517,2050,Herbie Goes Bananas
1518,2051,Herbie Goes to Monte Carlo
1519,2052,Hocus Pocus
1520,2053,"Honey, I Blew Up the Kid"
1521,2054,"Honey, I Shrunk the Kids"
1522,2055,Hot Lead and Cold Feet
1523,2056,In Search of the Castaways
1524,2057,"Incredible Journey, The"
1525,2058,"Negotiator, The"
1526,2059,"Parent Trap, The"
1527,2060,BASEketball
1528,2064,Roger & Me
1529,2065,"Purple Rose of Cairo, The"
1530,2066,Out of the Past
1531,2067,Doctor Zhivago
1532,2068,Fanny and Alexander (Fanny och Alexander)
1533,2069,"Trip to Bountiful, The"
1534,2070,Tender Mercies
1535,2071,And the Band Played On
1536,2072,"'burbs, The"
1537,2073,Fandango
1538,2074,"Night Porter, The (Portiere di notte, Il)"
1539,2075,Mephisto
1540,2076,Blue Velvet
1541,2077,"Journey of Natty Gann, The"
1542,2078,"Jungle Book, The"
1543,2080,Lady and the Tramp
1544,2081,"Little Mermaid, The"
1545,2082,"Mighty Ducks, The"
1546,2083,"Muppet Christmas Carol, The"
1547,2084,Newsies
1548,2085,101 Dalmatians (One Hundred and One Dalmatians)
1549,2087,Peter Pan
1550,2088,Popeye
1551,2089,"Rescuers Down Under, The"
1552,2090,"Rescuers, The"
1553,2091,Return from Witch Mountain
1554,2092,"Return of Jafar, The"
1555,2093,Return to Oz
1556,2094,"Rocketeer, The"
1557,2095,"Shaggy D.A., The"
1558,2096,Sleeping Beauty
1559,2097,Something Wicked This Way Comes
1560,2098,Son of Flubber
1561,2099,Song of the South
1562,2100,Splash
1563,2102,Steamboat Willie
1564,2103,Tall Tale
1565,2104,Tex
1566,2105,Tron
1567,2106,Swing Kids
1568,2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode)
1569,2108,L.A. Story
1570,2109,"Jerk, The"
1571,2110,Dead Men Don't Wear Plaid
1572,2111,"Man with Two Brains, The"
1573,2112,Grand Canyon
1574,2114,"Outsiders, The"
1575,2115,Indiana Jones and the Temple of Doom
1576,2116,"Lord of the Rings, The"
1577,2117,1984 (Nineteen Eighty-Four)
1578,2118,"Dead Zone, The"
1579,2119,Maximum Overdrive
1580,2120,Needful Things
1581,2121,Cujo
1582,2122,Children of the Corn
1583,2123,All Dogs Go to Heaven
1584,2124,"Addams Family, The"
1585,2125,Ever After: A Cinderella Story
1586,2126,Snake Eyes
1587,2130,Atlantic City
1588,2131,Autumn Sonata (Höstsonaten)
1589,2132,Who's Afraid of Virginia Woolf?
1590,2133,Adventures in Babysitting
1591,2134,Weird Science
1592,2135,Doctor Dolittle
1593,2136,"Nutty Professor, The"
1594,2137,Charlotte's Web
1595,2138,Watership Down
1596,2139,"Secret of NIMH, The"
1597,2140,"Dark Crystal, The"
1598,2141,"American Tail, An"
1599,2142,"American Tail: Fievel Goes West, An"
1600,2143,Legend
1601,2144,Sixteen Candles
1602,2145,Pretty in Pink
